code_postal;codes_postaux;code_insee;nom_standard;nom_standard_majuscule;reg_code;reg_nom;dep_code;dep_nom;canton_code;canton_nom
60400;60400;60507;Pontoise-lès-Noyon;PONTOISE-LÈS-NOYON;32;Hauts-de-France;60;Oise;6017;Noyon
60700;60723, 60700;60508;Pontpoint;PONTPOINT;32;Hauts-de-France;60;Oise;6018;Pont-Sainte-Maxence
60700;60721, 60723, 60700, 60722;60509;Pont-Sainte-Maxence;PONT-SAINTE-MAXENCE;32;Hauts-de-France;60;Oise;6018;Pont-Sainte-Maxence
60390;60390;60510;Porcheux;PORCHEUX;32;Hauts-de-France;60;Oise;6002;Beauvais-2
60400;60400;60511;Porquéricourt;PORQUÉRICOURT;32;Hauts-de-France;60;Oise;6017;Noyon
60790;60790;60512;Pouilly;POUILLY;32;Hauts-de-France;60;Oise;6004;Chaumont-en-Vexin
60460;60460;60513;Précy-sur-Oise;PRÉCY-SUR-OISE;32;Hauts-de-France;60;Oise;6013;Montataire
60360;60360;60514;Prévillers;PRÉVILLERS;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60190;60190;60515;Pronleroy;PRONLEROY;32;Hauts-de-France;60;Oise;6010;Estrées-Saint-Denis
60850;60850;60516;Puiseux-en-Bray;PUISEUX-EN-BRAY;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60540;60540;60517;Puiseux-le-Hauberger;PUISEUX-LE-HAUBERGER;32;Hauts-de-France;60;Oise;6012;Méru
60480;60480;60518;Puits-la-Vallée;PUITS-LA-VALLÉE;32;Hauts-de-France;60;Oise;6019;Saint-Just-en-Chaussée
60640;60640;60519;Quesmy;QUESMY;32;Hauts-de-France;60;Oise;6017;Noyon
60480;60480;60520;Le Quesnel-Aubry;LE QUESNEL-AUBRY;32;Hauts-de-France;60;Oise;6019;Saint-Just-en-Chaussée
60220;60220;60521;Quincampoix-Fleuzy;QUINCAMPOIX-FLEUZY;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60130;60130;60522;Quinquempoix;QUINQUEMPOIX;32;Hauts-de-France;60;Oise;6019;Saint-Just-en-Chaussée
60155;60155;60523;Rainvillers;RAINVILLERS;32;Hauts-de-France;60;Oise;6002;Beauvais-2
60290;60290, 60292, 60291;60524;Rantigny;RANTIGNY;32;Hauts-de-France;60;Oise;6005;Clermont
60810;60810;60525;Raray;RARAY;32;Hauts-de-France;60;Oise;6018;Pont-Sainte-Maxence
60130;60131, 60130;60526;Ravenel;RAVENEL;32;Hauts-de-France;60;Oise;6019;Saint-Just-en-Chaussée
60620;60620;60527;Réez-Fosse-Martin;RÉEZ-FOSSE-MARTIN;32;Hauts-de-France;60;Oise;6015;Nanteuil-le-Haudouin
60240;60240;60528;Reilly;REILLY;32;Hauts-de-France;60;Oise;6004;Chaumont-en-Vexin
60600;60600;60529;Rémécourt;RÉMÉCOURT;32;Hauts-de-France;60;Oise;6005;Clermont
60510;60510;60530;Rémérangles;RÉMÉRANGLES;32;Hauts-de-France;60;Oise;6014;Mouy
60190;60190;60531;Remy;REMY;32;Hauts-de-France;60;Oise;6010;Estrées-Saint-Denis
60490;60490;60533;Ressons-sur-Matz;RESSONS-SUR-MATZ;32;Hauts-de-France;60;Oise;6010;Estrées-Saint-Denis
60153;60153;60534;Rethondes;RETHONDES;32;Hauts-de-France;60;Oise;6006;Compiègne-1
60480;60480;60535;Reuil-sur-Brêche;REUIL-SUR-BRÊCHE;32;Hauts-de-France;60;Oise;6019;Saint-Just-en-Chaussée
60410;60410;60536;Rhuis;RHUIS;32;Hauts-de-France;60;Oise;6018;Pont-Sainte-Maxence
60170;60772, 60170, 60771;60537;Ribécourt-Dreslincourt;RIBÉCOURT-DRESLINCOURT;32;Hauts-de-France;60;Oise;6021;Thourotte
60490;60490;60538;Ricquebourg;RICQUEBOURG;32;Hauts-de-France;60;Oise;6010;Estrées-Saint-Denis
60870;60870, 60871;60539;Rieux;RIEUX;32;Hauts-de-France;60;Oise;6018;Pont-Sainte-Maxence
60126;60126;60540;Rivecourt;RIVECOURT;32;Hauts-de-France;60;Oise;6010;Estrées-Saint-Denis
60410;60410;60541;Roberval;ROBERVAL;32;Hauts-de-France;60;Oise;6018;Pont-Sainte-Maxence
60510;60510;60542;Rochy-Condé;ROCHY-CONDÉ;32;Hauts-de-France;60;Oise;6014;Mouy
60800;60800;60543;Rocquemont;ROCQUEMONT;32;Hauts-de-France;60;Oise;6009;Crépy-en-Valois
60120;60120;60544;Rocquencourt;ROCQUENCOURT;32;Hauts-de-France;60;Oise;6019;Saint-Just-en-Chaussée
60220;60220;60545;Romescamps;ROMESCAMPS;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60440;60440;60546;Rosières;ROSIÈRES;32;Hauts-de-France;60;Oise;6015;Nanteuil-le-Haudouin
60140;60140;60547;Rosoy;ROSOY;32;Hauts-de-France;60;Oise;6005;Clermont
60620;60620;60548;Rosoy-en-Multien;ROSOY-EN-MULTIEN;32;Hauts-de-France;60;Oise;6015;Nanteuil-le-Haudouin
60360;60360;60549;Rotangy;ROTANGY;32;Hauts-de-France;60;Oise;6019;Saint-Just-en-Chaussée
60690;60690;60550;Rothois;ROTHOIS;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60660;60660;60551;Rousseloy;ROUSSELOY;32;Hauts-de-France;60;Oise;6013;Montataire
60800;60800;60552;Rouville;ROUVILLE;32;Hauts-de-France;60;Oise;6015;Nanteuil-le-Haudouin
60190;60190;60553;Rouvillers;ROUVILLERS;32;Hauts-de-France;60;Oise;6010;Estrées-Saint-Denis
60620;60805, 60620;60554;Rouvres-en-Multien;ROUVRES-EN-MULTIEN;32;Hauts-de-France;60;Oise;6015;Nanteuil-le-Haudouin
60120;60121, 60120;60555;Rouvroy-les-Merles;ROUVROY-LES-MERLES;32;Hauts-de-France;60;Oise;6019;Saint-Just-en-Chaussée
60420;60420;60556;Royaucourt;ROYAUCOURT;32;Hauts-de-France;60;Oise;6010;Estrées-Saint-Denis
60690;60690;60557;Roy-Boissy;ROY-BOISSY;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60310;60310;60558;Roye-sur-Matz;ROYE-SUR-MATZ;32;Hauts-de-France;60;Oise;6021;Thourotte
60510;60510;60559;La Rue-Saint-Pierre;LA RUE-SAINT-PIERRE;32;Hauts-de-France;60;Oise;6014;Mouy
60810;60810;60560;Rully;RULLY;32;Hauts-de-France;60;Oise;6018;Pont-Sainte-Maxence
60117;60117;60561;Russy-Bémont;RUSSY-BÉMONT;32;Hauts-de-France;60;Oise;6009;Crépy-en-Valois
60700;60700;60562;Sacy-le-Grand;SACY-LE-GRAND;32;Hauts-de-France;60;Oise;6018;Pont-Sainte-Maxence
60190;60190;60563;Sacy-le-Petit;SACY-LE-PETIT;32;Hauts-de-France;60;Oise;6018;Pont-Sainte-Maxence
60420;60420;60564;Sains-Morainvillers;SAINS-MORAINVILLERS;32;Hauts-de-France;60;Oise;6010;Estrées-Saint-Denis
60480;60480;60565;Saint-André-Farivillers;SAINT-ANDRÉ-FARIVILLERS;32;Hauts-de-France;60;Oise;6019;Saint-Just-en-Chaussée
60220;60220;60566;Saint-Arnoult;SAINT-ARNOULT;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60650;60650;60567;Saint-Aubin-en-Bray;SAINT-AUBIN-EN-BRAY;32;Hauts-de-France;60;Oise;6002;Beauvais-2
60600;60600;60568;Saint-Aubin-sous-Erquery;SAINT-AUBIN-SOUS-ERQUERY;32;Hauts-de-France;60;Oise;6005;Clermont
60170;60170;60569;Saint-Crépin-aux-Bois;SAINT-CRÉPIN-AUX-BOIS;32;Hauts-de-France;60;Oise;6006;Compiègne-1
60149;60544, 60149, 60790;60570;Saint-Crépin-Ibouvillers;SAINT-CRÉPIN-IBOUVILLERS;32;Hauts-de-France;60;Oise;6004;Chaumont-en-Vexin
60380;60380;60571;Saint-Deniscourt;SAINT-DENISCOURT;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60350;60350;60572;Saint-Étienne-Roilaye;SAINT-ÉTIENNE-ROILAYE;32;Hauts-de-France;60;Oise;6007;Compiègne-2
60480;60480;60573;Sainte-Eusoye;SAINTE-EUSOYE;32;Hauts-de-France;60;Oise;6019;Saint-Just-en-Chaussée
60370;60370;60574;Saint-Félix;SAINT-FÉLIX;32;Hauts-de-France;60;Oise;6014;Mouy
60730;60734, 60730;60575;Sainte-Geneviève;SAINTE-GENEVIÈVE;32;Hauts-de-France;60;Oise;6004;Chaumont-en-Vexin
60650;60650;60576;Saint-Germain-la-Poterie;SAINT-GERMAIN-LA-POTERIE;32;Hauts-de-France;60;Oise;6001;Beauvais-1
60850;60850;60577;Saint-Germer-de-Fly;SAINT-GERMER-DE-FLY;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60410;60410, 60611;60578;Saintines;SAINTINES;32;Hauts-de-France;60;Oise;6009;Crépy-en-Valois
60350;60350;60579;Saint-Jean-aux-Bois;SAINT-JEAN-AUX-BOIS;32;Hauts-de-France;60;Oise;6007;Compiègne-2
60130;60130, 60131, 60132;60581;Saint-Just-en-Chaussée;SAINT-JUST-EN-CHAUSSÉE;32;Hauts-de-France;60;Oise;6019;Saint-Just-en-Chaussée
60170;60170;60582;Saint-Léger-aux-Bois;SAINT-LÉGER-AUX-BOIS;32;Hauts-de-France;60;Oise;6021;Thourotte
60155;60155;60583;Saint-Léger-en-Bray;SAINT-LÉGER-EN-BRAY;32;Hauts-de-France;60;Oise;6002;Beauvais-2
60340;60340;60584;Saint-Leu-d'Esserent;SAINT-LEU-D'ESSERENT;32;Hauts-de-France;60;Oise;6013;Montataire
60420;60420;60585;Saint-Martin-aux-Bois;SAINT-MARTIN-AUX-BOIS;32;Hauts-de-France;60;Oise;6010;Estrées-Saint-Denis
60000;60000;60586;Saint-Martin-le-Nœud;SAINT-MARTIN-LE-NŒUD;32;Hauts-de-France;60;Oise;6002;Beauvais-2
60700;60700;60587;Saint-Martin-Longueau;SAINT-MARTIN-LONGUEAU;32;Hauts-de-France;60;Oise;6018;Pont-Sainte-Maxence
60210;60210;60588;Saint-Maur;SAINT-MAUR;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60740;60744, 60741, 60742, 60745, 60743, 60740;60589;Saint-Maximin;SAINT-MAXIMIN;32;Hauts-de-France;60;Oise;6003;Chantilly
60860;60860;60590;Saint-Omer-en-Chaussée;SAINT-OMER-EN-CHAUSSÉE;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60650;60650, 60002;60591;Saint-Paul;SAINT-PAUL;32;Hauts-de-France;60;Oise;6002;Beauvais-2
60850;60850;60592;Saint-Pierre-es-Champs;SAINT-PIERRE-ES-CHAMPS;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60350;60350;60593;Saint-Pierre-lès-Bitry;SAINT-PIERRE-LÈS-BITRY;32;Hauts-de-France;60;Oise;6006;Compiègne-1
60380;60380;60594;Saint-Quentin-des-Prés;SAINT-QUENTIN-DES-PRÉS;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60130;60130;60595;Saint-Remy-en-l'Eau;SAINT-REMY-EN-L'EAU;32;Hauts-de-France;60;Oise;6019;Saint-Just-en-Chaussée
60220;60220;60596;Saint-Samson-la-Poterie;SAINT-SAMSON-LA-POTERIE;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60320;60320, 60804;60597;Saint-Sauveur;SAINT-SAUVEUR;32;Hauts-de-France;60;Oise;6007;Compiègne-2
60430;60430;60598;Saint-Sulpice;SAINT-SULPICE;32;Hauts-de-France;60;Oise;6004;Chaumont-en-Vexin
60210;60210;60599;Saint-Thibault;SAINT-THIBAULT;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60410;60410;60600;Saint-Vaast-de-Longmont;SAINT-VAAST-DE-LONGMONT;32;Hauts-de-France;60;Oise;6009;Crépy-en-Valois
60660;60660;60601;Saint-Vaast-lès-Mello;SAINT-VAAST-LÈS-MELLO;32;Hauts-de-France;60;Oise;6013;Montataire
60220;60220;60602;Saint-Valery;SAINT-VALERY;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60400;60400;60603;Salency;SALENCY;32;Hauts-de-France;60;Oise;6017;Noyon
60210;60210;60604;Sarcus;SARCUS;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60210;60210;60605;Sarnois;SARNOIS;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60360;60360;60608;Le Saulchoy;LE SAULCHOY;32;Hauts-de-France;60;Oise;6019;Saint-Just-en-Chaussée
60650;60650;60609;Savignies;SAVIGNIES;32;Hauts-de-France;60;Oise;6001;Beauvais-1
60400;60400;60610;Sempigny;SEMPIGNY;32;Hauts-de-France;60;Oise;6017;Noyon
60650;60650;60611;Senantes;SENANTES;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60300;60302, 60303, 60301, 60309, 60307, 60300, 60304, 60306, 60305;60612;Senlis;SENLIS;32;Hauts-de-France;60;Oise;6020;Senlis
60240;60240;60613;Senots;SENOTS;32;Hauts-de-France;60;Oise;6004;Chaumont-en-Vexin
60240;60240;60614;Serans;SERANS;32;Hauts-de-France;60;Oise;6004;Chaumont-en-Vexin
60120;60120;60615;Sérévillers;SÉRÉVILLERS;32;Hauts-de-France;60;Oise;6019;Saint-Just-en-Chaussée
60590;60590;60616;Sérifontaine;SÉRIFONTAINE;32;Hauts-de-France;60;Oise;6002;Beauvais-2
60400;60400;60617;Sermaize;SERMAIZE;32;Hauts-de-France;60;Oise;6017;Noyon
60800;60800;60618;Séry-Magneval;SÉRY-MAGNEVAL;32;Hauts-de-France;60;Oise;6009;Crépy-en-Valois
60330;60330;60619;Silly-le-Long;SILLY-LE-LONG;32;Hauts-de-France;60;Oise;6015;Nanteuil-le-Haudouin
60430;60430;60620;Silly-Tillard;SILLY-TILLARD;32;Hauts-de-France;60;Oise;6004;Chaumont-en-Vexin
60310;60310;60621;Solente;SOLENTE;32;Hauts-de-France;60;Oise;6021;Thourotte
60210;60210;60622;Sommereux;SOMMEREUX;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60380;60380;60623;Songeons;SONGEONS;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60380;60380;60624;Sully;SULLY;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60400;60400;60625;Suzoy;SUZOY;32;Hauts-de-France;60;Oise;6017;Noyon
60590;60590;60626;Talmontiers;TALMONTIERS;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60120;60120;60627;Tartigny;TARTIGNY;32;Hauts-de-France;60;Oise;6019;Saint-Just-en-Chaussée
60510;60510;60628;Therdonne;THERDONNE;32;Hauts-de-France;60;Oise;6014;Mouy
60380;60380;60629;Thérines;THÉRINES;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60240;60240;60630;Thibivillers;THIBIVILLERS;32;Hauts-de-France;60;Oise;6004;Chaumont-en-Vexin
60520;60520;60631;Thiers-sur-Thève;THIERS-SUR-THÈVE;32;Hauts-de-France;60;Oise;6020;Senlis
60310;60310;60632;Thiescourt;THIESCOURT;32;Hauts-de-France;60;Oise;6021;Thourotte
60210;60210;60633;Thieuloy-Saint-Antoine;THIEULOY-SAINT-ANTOINE;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60480;60480;60634;Thieux;THIEUX;32;Hauts-de-France;60;Oise;6019;Saint-Just-en-Chaussée
60160;60160;60635;Thiverny;THIVERNY;32;Hauts-de-France;60;Oise;6013;Montataire
60150;60150, 60776, 60777;60636;Thourotte;THOUROTTE;32;Hauts-de-France;60;Oise;6021;Thourotte
60890;60890;60637;Thury-en-Valois;THURY-EN-VALOIS;32;Hauts-de-France;60;Oise;6015;Nanteuil-le-Haudouin
60250;60250;60638;Thury-sous-Clermont;THURY-SOUS-CLERMONT;32;Hauts-de-France;60;Oise;6014;Mouy
60000;60026, 60007, 60009, 60000, 60008;60639;Tillé;TILLÉ;32;Hauts-de-France;60;Oise;6014;Mouy
60240;60240;60640;Tourly;TOURLY;32;Hauts-de-France;60;Oise;6004;Chaumont-en-Vexin
60170;60170;60641;Tracy-le-Mont;TRACY-LE-MONT;32;Hauts-de-France;60;Oise;6006;Compiègne-1
60170;60170;60642;Tracy-le-Val;TRACY-LE-VAL;32;Hauts-de-France;60;Oise;6021;Thourotte
60420;60420;60643;Tricot;TRICOT;32;Hauts-de-France;60;Oise;6010;Estrées-Saint-Denis
60590;60590;60644;Trie-Château;TRIE-CHÂTEAU;32;Hauts-de-France;60;Oise;6004;Chaumont-en-Vexin
60590;60590;60645;Trie-la-Ville;TRIE-LA-VILLE;32;Hauts-de-France;60;Oise;6004;Chaumont-en-Vexin
60112;60112;60646;Troissereux;TROISSEREUX;32;Hauts-de-France;60;Oise;6014;Mouy
60350;60350;60647;Trosly-Breuil;TROSLY-BREUIL;32;Hauts-de-France;60;Oise;6006;Compiègne-1
60120;60120;60648;Troussencourt;TROUSSENCOURT;32;Hauts-de-France;60;Oise;6019;Saint-Just-en-Chaussée
60800;60800;60650;Trumilly;TRUMILLY;32;Hauts-de-France;60;Oise;6009;Crépy-en-Valois
60730;60730;60651;Ully-Saint-Georges;ULLY-SAINT-GEORGES;32;Hauts-de-France;60;Oise;6013;Montataire
60790;60790;60652;Valdampierre;VALDAMPIERRE;32;Hauts-de-France;60;Oise;6004;Chaumont-en-Vexin
60130;60130;60653;Valescourt;VALESCOURT;32;Hauts-de-France;60;Oise;6019;Saint-Just-en-Chaussée
60490;60490;60654;Vandélicourt;VANDÉLICOURT;32;Hauts-de-France;60;Oise;6021;Thourotte
60400;60400;60655;Varesnes;VARESNES;32;Hauts-de-France;60;Oise;6017;Noyon
60890;60890;60656;Varinfroy;VARINFROY;32;Hauts-de-France;60;Oise;6015;Nanteuil-le-Haudouin
60400;60400;60657;Vauchelles;VAUCHELLES;32;Hauts-de-France;60;Oise;6017;Noyon
60117;60117;60658;Vauciennes;VAUCIENNES;32;Hauts-de-France;60;Oise;6009;Crépy-en-Valois
60240;60240;60659;Vaudancourt;VAUDANCOURT;32;Hauts-de-France;60;Oise;6004;Chaumont-en-Vexin
60590;60590;60660;Le Vaumain;LE VAUMAIN;32;Hauts-de-France;60;Oise;6002;Beauvais-2
60117;60117;60661;Vaumoise;VAUMOISE;32;Hauts-de-France;60;Oise;6009;Crépy-en-Valois
60390;60390;60662;Le Vauroux;LE VAUROUX;32;Hauts-de-France;60;Oise;6002;Beauvais-2
60510;60510;60663;Velennes;VELENNES;32;Hauts-de-France;60;Oise;6014;Mouy
60120;60120;60664;Vendeuil-Caply;VENDEUIL-CAPLY;32;Hauts-de-France;60;Oise;6019;Saint-Just-en-Chaussée
60280;60280, 60206, 60201, 60205, 60477;60665;Venette;VENETTE;32;Hauts-de-France;60;Oise;6007;Compiègne-2
60950;60950;60666;Ver-sur-Launette;VER-SUR-LAUNETTE;32;Hauts-de-France;60;Oise;6015;Nanteuil-le-Haudouin
60410;60410, 60611;60667;Verberie;VERBERIE;32;Hauts-de-France;60;Oise;6009;Crépy-en-Valois
60112;60112;60668;Verderel-lès-Sauqueuse;VERDEREL-LÈS-SAUQUEUSE;32;Hauts-de-France;60;Oise;6014;Mouy
60140;60140;60669;Verderonne;VERDERONNE;32;Hauts-de-France;60;Oise;6005;Clermont
60550;60106, 60550, 60107;60670;Verneuil-en-Halatte;VERNEUIL-EN-HALATTE;32;Hauts-de-France;60;Oise;6008;Creil
60440;60440;60671;Versigny;VERSIGNY;32;Hauts-de-France;60;Oise;6015;Nanteuil-le-Haudouin
60117;60117;60672;Vez;VEZ;32;Hauts-de-France;60;Oise;6009;Crépy-en-Valois
60360;60360;60673;Viefvillers;VIEFVILLERS;32;Hauts-de-France;60;Oise;6019;Saint-Just-en-Chaussée
60350;60350;60674;Vieux-Moulin;VIEUX-MOULIN;32;Hauts-de-France;60;Oise;6007;Compiègne-2
60162;60162;60675;Vignemont;VIGNEMONT;32;Hauts-de-France;60;Oise;6010;Estrées-Saint-Denis
60400;60400;60676;Ville;VILLE;32;Hauts-de-France;60;Oise;6017;Noyon
60650;60650;60677;Villembray;VILLEMBRAY;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60175;60175;60678;Villeneuve-les-Sablons;VILLENEUVE-LES-SABLONS;32;Hauts-de-France;60;Oise;6012;Méru
60890;60890;60679;La Villeneuve-sous-Thury;LA VILLENEUVE-SOUS-THURY;32;Hauts-de-France;60;Oise;6015;Nanteuil-le-Haudouin
60410;60410, 60611;60680;Villeneuve-sur-Verberie;VILLENEUVE-SUR-VERBERIE;32;Hauts-de-France;60;Oise;6018;Pont-Sainte-Maxence
60650;60650;60681;Villers-Saint-Barthélemy;VILLERS-SAINT-BARTHÉLEMY;32;Hauts-de-France;60;Oise;6002;Beauvais-2
60810;60810;60682;Villers-Saint-Frambourg-Ognon;VILLERS-SAINT-FRAMBOURG-OGNON;32;Hauts-de-France;60;Oise;6018;Pont-Sainte-Maxence
60620;60620;60683;Villers-Saint-Genest;VILLERS-SAINT-GENEST;32;Hauts-de-France;60;Oise;6015;Nanteuil-le-Haudouin
60870;60870, 60872, 60871;60684;Villers-Saint-Paul;VILLERS-SAINT-PAUL;32;Hauts-de-France;60;Oise;6016;Nogent-sur-Oise
60134;60134;60685;Villers-Saint-Sépulcre;VILLERS-SAINT-SÉPULCRE;32;Hauts-de-France;60;Oise;6004;Chaumont-en-Vexin
60340;60340;60686;Villers-sous-Saint-Leu;VILLERS-SOUS-SAINT-LEU;32;Hauts-de-France;60;Oise;6013;Montataire
60650;60650;60687;Villers-sur-Auchy;VILLERS-SUR-AUCHY;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60860;60860;60688;Villers-sur-Bonnières;VILLERS-SUR-BONNIÈRES;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60150;60150;60689;Villers-sur-Coudun;VILLERS-SUR-COUDUN;32;Hauts-de-France;60;Oise;6010;Estrées-Saint-Denis
60380;60380;60691;Villers-Vermont;VILLERS-VERMONT;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60120;60120;60692;Villers-Vicomte;VILLERS-VICOMTE;32;Hauts-de-France;60;Oise;6019;Saint-Just-en-Chaussée
60640;60640;60693;Villeselve;VILLESELVE;32;Hauts-de-France;60;Oise;6017;Noyon
;60390;60694;Les Hauts-Talican;LES HAUTS-TALICAN;32;Hauts-de-France;60;Oise;6004;Chaumont-en-Vexin
60500;60301, 60500;60695;Vineuil-Saint-Firmin;VINEUIL-SAINT-FIRMIN;32;Hauts-de-France;60;Oise;6020;Senlis
60112;60112;60697;Vrocourt;VROCOURT;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60420;60420;60698;Wacquemoulin;WACQUEMOULIN;32;Hauts-de-France;60;Oise;6010;Estrées-Saint-Denis
60380;60380;60699;Wambez;WAMBEZ;32;Hauts-de-France;60;Oise;6011;Grandvilliers
60430;60430;60700;Warluis;WARLUIS;32;Hauts-de-France;60;Oise;6002;Beauvais-2
60130;60130;60701;Wavignies;WAVIGNIES;32;Hauts-de-France;60;Oise;6019;Saint-Just-en-Chaussée
60420;60420;60702;Welles-Pérennes;WELLES-PÉRENNES;32;Hauts-de-France;60;Oise;6010;Estrées-Saint-Denis
60000;60000;60703;Aux Marais;AUX MARAIS;32;Hauts-de-France;60;Oise;6002;Beauvais-2
61000;61008, 61000, 61001, 61013, 61014, 61012, 61006, 61003, 61009, 61011, 61002, 61004, 61017, 61041, 61005, 61007, 61016, 61018;61001;Alençon;ALENÇON;28;Normandie;61;Orne;6197;Alençon
61570;61570;61002;Almenêches;ALMENÊCHES;28;Normandie;61;Orne;6119;Sées
61130;61130;61005;Appenai-sous-Bellême;APPENAI-SOUS-BELLÊME;28;Normandie;61;Orne;6109;Ceton
61200;61200, 61203, 61204, 61202, 61205, 61201, 61208, 61206, 61961;61006;Argentan;ARGENTAN;28;Normandie;61;Orne;6198;Argentan
61100;61430, 61100;61007;Athis-Val de Rouvre;ATHIS-VAL DE ROUVRE;28;Normandie;61;Orne;6106;Athis-Val de Rouvre
61270;61270;61008;Aube;AUBE;28;Normandie;61;Orne;6118;Rai
61120;61120;61010;Aubry-le-Panthou;AUBRY-LE-PANTHOU;28;Normandie;61;Orne;6121;Vimoutiers
61100;61100;61011;Aubusson;AUBUSSON;28;Normandie;61;Orne;6114;Flers-2
61270;61270;61012;Auguaise;AUGUAISE;28;Normandie;61;Orne;6120;Tourouvre au Perche
61500;61500;61013;Aunay-les-Bois;AUNAY-LES-BOIS;28;Normandie;61;Orne;6117;Écouves
61200;61200;61014;Aunou-le-Faucon;AUNOU-LE-FAUCON;28;Normandie;61;Orne;6104;Argentan-1
61500;61500;61015;Aunou-sur-Orne;AUNOU-SUR-ORNE;28;Normandie;61;Orne;6119;Sées
61240;61240;61017;Les Authieux-du-Puits;LES AUTHIEUX-DU-PUITS;28;Normandie;61;Orne;6118;Rai
61470;61470;61018;Avernes-Saint-Gourgon;AVERNES-SAINT-GOURGON;28;Normandie;61;Orne;6121;Vimoutiers
61150;61150;61020;Avoine;AVOINE;28;Normandie;61;Orne;6115;Magny-le-Désert
61700;61700;61021;Avrilly;AVRILLY;28;Normandie;61;Orne;6111;Domfront en Poiraie
61160;61160;61023;Bailleul;BAILLEUL;28;Normandie;61;Orne;6105;Argentan-2
61450;61450;61024;Banvou;BANVOU;28;Normandie;61;Orne;6112;La Ferté Macé
61170;61170;61026;Barville;BARVILLE;28;Normandie;61;Orne;6117;Écouves
61210;61210;61028;Bazoches-au-Houlme;BAZOCHES-AU-HOULME;28;Normandie;61;Orne;6106;Athis-Val de Rouvre
61560;61560;61029;Bazoches-sur-Hoëne;BAZOCHES-SUR-HOËNE;28;Normandie;61;Orne;6116;Mortagne-au-Perche
61100;61100;61030;La Bazoque;LA BAZOQUE;28;Normandie;61;Orne;6113;Flers-1
61270;61270;61032;Beaufai;BEAUFAI;28;Normandie;61;Orne;6118;Rai
61190;61190;61034;Beaulieu;BEAULIEU;28;Normandie;61;Orne;6120;Tourouvre au Perche
61600;61600;61035;Beauvain;BEAUVAIN;28;Normandie;61;Orne;6112;La Ferté Macé
61500;61500;61036;Belfonds;BELFONDS;28;Normandie;61;Orne;6119;Sées
61360;61360;61037;Bellavilliers;BELLAVILLIERS;28;Normandie;61;Orne;6116;Mortagne-au-Perche
61130;61130;61038;Bellême;BELLÊME;28;Normandie;61;Orne;6109;Ceton
61570;61570;61039;La Bellière;LA BELLIÈRE;28;Normandie;61;Orne;6119;Sées
61220;61220;61040;Bellou-en-Houlme;BELLOU-EN-HOULME;28;Normandie;61;Orne;6112;La Ferté Macé
61130;61130;61041;Bellou-le-Trichard;BELLOU-LE-TRICHARD;28;Normandie;61;Orne;6109;Ceton
61340;61340;61043;Berd'huis;BERD'HUIS;28;Normandie;61;Orne;6108;Bretoncelles
61430;61430;61044;Berjou;BERJOU;28;Normandie;61;Orne;6106;Athis-Val de Rouvre
61290;61290;61046;Bizou;BIZOU;28;Normandie;61;Orne;6120;Tourouvre au Perche
61560;61560;61048;Boëcé;BOËCÉ;28;Normandie;61;Orne;6116;Mortagne-au-Perche
61570;61570;61049;Boissei-la-Lande;BOISSEI-LA-LANDE;28;Normandie;61;Orne;6119;Sées
61110;61340, 61110;61050;Cour-Maugis sur Huisne;COUR-MAUGIS SUR HUISNE;28;Normandie;61;Orne;6108;Bretoncelles
61500;61500;61051;Boitron;BOITRON;28;Normandie;61;Orne;6119;Sées
61270;61270;61052;Bonnefoi;BONNEFOI;28;Normandie;61;Orne;6120;Tourouvre au Perche
61380;61380;61053;Bonsmoulins;BONSMOULINS;28;Normandie;61;Orne;6120;Tourouvre au Perche
61470;61470;61054;Le Bosc-Renoult;LE BOSC-RENOULT;28;Normandie;61;Orne;6121;Vimoutiers
